,X1,X2,X3,X4,X5
0,-527.979303605678,27.435450675845264,-6.481707585305315,-20.95374309053996,-445.5313636942228
1,-275.171856297639,4.153591511821368,17.45580809478056,-21.60939960660194,-314.31756844288344
2,-321.61594756075004,-14.377831952047032,-2.2161624354804914,16.593994387527534,-371.70318033123425
3,-642.6737999439007,3.75568996712979,18.037660598989696,-21.793350566119486,-494.18535975413283
4,-1407.785630501234,-19.187143400482846,10.564591580939027,8.622551819543808,-1446.0338955494474
