,0-var,1-var,2-var
0,0.31402983897297226,0.28094997620356943,0.27249647278355044
1,0.346932918156266,0.30474351867883864,0.2383090283805188
2,0.3358201968611405,0.2770830922082837,0.26581256721226426
3,0.36226658185783106,0.2844420690417861,0.24226062448227342
4,0.3198493710815616,0.26327451441410715,0.26175912191738004
